transaction_id,card_id,timestamp,merchant_name,merchant_category,amount,channel,cardholder_country,merchant_country,device_id,fraud_score,final_fraud_decision,fraud_reasons_str,card_tx_count_10m,card_tx_count_1m,country_mismatch,is_high_risk_merchant,impossible_travel,micro_probe
tx_000309,card_016,2026-05-22 16:16:23,Cineplex,entertainment,44.01,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000317,card_017,2026-04-26 06:53:42,Cafe Olimpico,restaurant,9.3,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000316,card_017,2026-04-26 12:12:06,Starbucks,restaurant,22.57,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000319,card_017,2026-04-26 17:26:44,Desjardins ATM,atm,80.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000321,card_017,2026-04-29 13:47:48,RBC ATM,atm,200.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000325,card_017,2026-04-29 19:01:27,eBay,online_retail,11.04,online,CA,US,dev_d0ff1fad,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000324,card_017,2026-05-03 20:42:20,Shopify Merchant 2,online_retail,194.41,online,CA,CA,dev_d0ff1fad,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000320,card_017,2026-05-05 08:06:45,Provigo,grocery,6.35,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000327,card_017,2026-05-06 06:37:29,Videotron,utilities,82.19,online,CA,CA,dev_d0ff1fad,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000312,card_017,2026-05-08 04:38:23,AliExpress,online_retail,8.23,online,CA,CN,dev_d0ff1fad,15,Approve,Country mismatch (CA card / CN merchant),1.0,1.0,1,0,0,0
tx_000322,card_017,2026-05-09 11:02:07,Shopify Merchant 1,online_retail,21.83,online,CA,CA,dev_d0ff1fad,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000313,card_017,2026-05-10 23:52:41,Joe Beef,restaurant,31.47,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000315,card_017,2026-05-13 09:27:59,Loblaws,grocery,12.06,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000326,card_017,2026-05-13 11:29:29,Starbucks,restaurant,11.07,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000314,card_017,2026-05-14 10:18:17,Schwartz's,restaurant,14.67,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000318,card_017,2026-05-15 02:20:54,Shopify Merchant 1,online_retail,15.63,online,CA,CA,dev_d0ff1fad,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000328,card_017,2026-05-15 17:01:31,RBC ATM,atm,80.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000323,card_017,2026-05-19 21:46:55,RBC ATM,atm,40.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000329,card_018,2026-04-29 08:30:47,BMO ATM,atm,20.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000342,card_018,2026-05-02 06:24:38,Desjardins ATM,atm,60.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000331,card_018,2026-05-07 23:03:21,McDonald's,restaurant,22.44,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000333,card_018,2026-05-08 12:00:57,Tim Hortons,restaurant,16.17,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000343,card_018,2026-05-08 21:26:55,Cafe Olimpico,restaurant,41.8,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000344,card_018,2026-05-09 07:46:14,RBC ATM,atm,100.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000339,card_018,2026-05-11 23:57:27,Amazon.com,online_retail,20.99,online,CA,US,dev_b6cde5be,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000338,card_018,2026-05-14 00:09:43,Whole Foods,grocery,44.49,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000341,card_018,2026-05-14 05:15:23,Schwartz's,restaurant,23.25,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000336,card_018,2026-05-14 08:49:20,Joe Beef,restaurant,22.75,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000340,card_018,2026-05-15 06:43:20,Amazon.com,online_retail,19.86,online,CA,US,dev_9153fdea,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000330,card_018,2026-05-15 12:12:47,Desjardins ATM,atm,80.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000337,card_018,2026-05-17 04:08:02,Loblaws,grocery,8.48,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000346,card_018,2026-05-17 09:03:20,Metro,grocery,40.16,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000332,card_018,2026-05-18 02:20:13,eBay,online_retail,38.25,online,CA,US,dev_b6cde5be,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000345,card_018,2026-05-18 09:54:17,eBay,online_retail,18.31,online,CA,US,dev_9153fdea,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000334,card_018,2026-05-18 15:31:56,Whole Foods,grocery,30.51,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000335,card_018,2026-05-20 11:09:02,Tim Hortons,restaurant,20.5,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000347,card_018,2026-05-20 15:29:41,Schwartz's,restaurant,33.07,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000992,card_018,2026-05-21 05:00:00,Gift Card Mall,gift_card,1753.33,online,CA,US,dev_8e47e75b,125,Block / Review,"Country mismatch (CA card / US merchant); High-risk merchant, large amount ($1753.33); Micro-probe pattern: prior 3 txs max $33.07, then $1753.33 at Gift Card Mall; Unusual pattern detected by ML model (Isolation Forest)",1.0,1.0,1,1,0,1
tx_000994,card_018,2026-05-21 06:20:52,Apple Gift Card,gift_card,1147.16,online,CA,US,dev_8e47e75b,120,Block / Review,"Country mismatch (CA card / US merchant); High-risk merchant, large amount ($1147.16); Gift card burst: 2 purchases, $2900.49 in 2 h; Unusual pattern detected by ML model (Isolation Forest)",1.0,1.0,1,1,0,0
tx_000993,card_018,2026-05-21 06:46:49,Gift Card Mall,gift_card,1138.68,online,CA,US,dev_8e47e75b,120,Block / Review,"Country mismatch (CA card / US merchant); High-risk merchant, large amount ($1138.68); Gift card burst: 3 purchases, $4039.17 in 2 h; Unusual pattern detected by ML model (Isolation Forest)",1.0,1.0,1,1,0,0
tx_000352,card_019,2026-04-28 06:04:40,Spotify,subscription,15.99,online,CA,SE,dev_95204a30,15,Approve,Country mismatch (CA card / SE merchant),1.0,1.0,1,0,0,0
tx_000355,card_019,2026-04-28 06:46:21,Spotify,subscription,19.99,online,CA,SE,dev_95204a30,15,Approve,Country mismatch (CA card / SE merchant),1.0,1.0,1,0,0,0
tx_000348,card_019,2026-04-28 19:47:38,QuickPay Online,online_retail,124.45,online,CA,CA,dev_95204a30,0,Approve,No flags,1.0,1.0,0,1,0,0
tx_000350,card_019,2026-05-02 05:10:50,Spotify,subscription,9.99,online,CA,SE,dev_95204a30,15,Approve,Country mismatch (CA card / SE merchant),1.0,1.0,1,0,0,0
tx_000356,card_019,2026-05-03 12:36:53,Loblaws,grocery,497.46,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000353,card_019,2026-05-04 08:25:24,AliExpress,online_retail,256.48,online,CA,CN,dev_95204a30,15,Approve,Country mismatch (CA card / CN merchant),1.0,1.0,1,0,0,0
tx_000358,card_019,2026-05-05 02:09:00,Loblaws,grocery,112.72,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000349,card_019,2026-05-06 12:58:27,Provigo,grocery,65.12,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000978,card_019,2026-05-07 01:28:00,Shopify Merchant 2,online_retail,96.81,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000979,card_019,2026-05-07 01:36:00,Apple Gift Card,gift_card,378.05,online,CA,US,dev_bb15d86f,15,Approve,Country mismatch (CA card / US merchant); Unusual pattern detected by ML model (Isolation Forest),2.0,1.0,1,1,0,0
tx_000363,card_019,2026-05-13 01:36:14,QuickPay Online,online_retail,12.05,online,CA,CA,dev_95204a30,0,Approve,No flags,1.0,1.0,0,1,0,0
tx_000365,card_019,2026-05-13 04:22:37,Disney+,subscription,11.99,online,CA,US,dev_95204a30,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000351,card_019,2026-05-15 02:08:41,Shopify Merchant 1,online_retail,107.88,online,CA,CA,dev_95204a30,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000354,card_019,2026-05-16 01:02:58,Whole Foods,grocery,34.67,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000364,card_019,2026-05-17 12:32:58,eBay,online_retail,20.48,online,CA,US,dev_95204a30,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000361,card_019,2026-05-18 23:44:58,AliExpress,online_retail,20.44,online,CA,CN,dev_95204a30,15,Approve,Country mismatch (CA card / CN merchant),1.0,1.0,1,0,0,0
tx_000367,card_019,2026-05-20 14:29:49,eBay,online_retail,46.05,online,CA,US,dev_95204a30,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000362,card_019,2026-05-20 23:31:38,Disney+,subscription,13.99,online,CA,US,dev_95204a30,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000359,card_019,2026-05-22 07:14:06,Shopify Merchant 1,online_retail,28.46,online,CA,CA,dev_95204a30,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000357,card_019,2026-05-23 09:52:14,Amazon.com,online_retail,46.52,online,CA,US,dev_95204a30,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000366,card_019,2026-05-23 10:23:26,Etsy,online_retail,29.71,online,CA,US,dev_95204a30,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000360,card_019,2026-05-24 18:17:42,Disney+,subscription,11.99,online,CA,US,dev_95204a30,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000389,card_020,2026-04-25 01:39:26,Chipotle,restaurant,57.12,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000390,card_020,2026-04-26 18:24:19,Amazon.ca,online_retail,52.46,online,US,CA,dev_2877f7d9,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,0,0,0
tx_000375,card_020,2026-04-26 22:16:36,McDonald's,restaurant,30.11,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000377,card_020,2026-04-28 00:46:14,RBC ATM,atm,40.0,atm,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000385,card_020,2026-04-28 11:12:53,McDonald's,restaurant,5.57,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000372,card_020,2026-04-28 23:03:12,Netflix,subscription,9.99,online,US,US,dev_2877f7d9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000374,card_020,2026-04-30 11:14:21,Shopify Merchant 2,online_retail,13.53,online,US,CA,dev_2877f7d9,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,0,0,0
tx_000388,card_020,2026-05-01 00:20:58,AliExpress,online_retail,42.29,online,US,CN,dev_2877f7d9,15,Approve,Country mismatch (US card / CN merchant),1.0,1.0,1,0,0,0
tx_000378,card_020,2026-05-03 05:53:17,Shell,gas,21.77,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000381,card_020,2026-05-04 23:58:10,Shopify Merchant 2,online_retail,40.67,online,US,CA,dev_2877f7d9,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,0,0,0
tx_000368,card_020,2026-05-05 03:06:34,Spotify,subscription,13.99,online,US,SE,dev_2877f7d9,15,Approve,Country mismatch (US card / SE merchant),1.0,1.0,1,0,0,0
tx_000382,card_020,2026-05-05 20:22:05,Petro-Canada,gas,21.34,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000376,card_020,2026-05-06 09:38:43,Amazon.com,online_retail,21.83,online,US,US,dev_2877f7d9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000384,card_020,2026-05-08 23:13:27,QuickPay Online,online_retail,44.39,online,US,CA,dev_2877f7d9,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,1,0,0
tx_000373,card_020,2026-05-09 02:47:44,Amazon.com,online_retail,33.64,online,US,US,dev_2877f7d9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000387,card_020,2026-05-14 17:16:28,eBay,online_retail,27.07,online,US,US,dev_2877f7d9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000988,card_020,2026-05-15 00:00:00,Apple Store,electronics,1474.93,online,US,CA,dev_8ce48e70,110,Block / Review,"Country mismatch (US card / CA merchant); High-risk merchant, large amount ($1474.93); Micro-probe pattern: prior 3 txs max $44.39, then $1474.93 at Apple Store; Unusual pattern detected by ML model (Isolation Forest)",1.0,1.0,1,1,0,1
tx_000989,card_020,2026-05-15 00:31:38,Newegg,electronics,425.23,online,US,US,dev_8ce48e70,0,Approve,No flags,1.0,1.0,0,1,0,0
tx_000991,card_020,2026-05-15 02:35:51,Newegg,electronics,511.77,online,US,US,dev_8ce48e70,25,Approve,"High-risk merchant, large amount ($511.77)",1.0,1.0,0,1,0,0
tx_000990,card_020,2026-05-15 03:33:54,Apple Store,electronics,1158.32,online,US,CA,dev_8ce48e70,75,Block / Review,"Country mismatch (US card / CA merchant); High-risk merchant, large amount ($1158.32); Unusual pattern detected by ML model (Isolation Forest)",1.0,1.0,1,1,0,0
tx_000383,card_020,2026-05-15 17:36:08,McDonald's,restaurant,24.5,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000379,card_020,2026-05-20 01:33:44,Chevron,gas,16.09,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000380,card_020,2026-05-21 12:26:41,La Banquise,restaurant,60.54,in_person,US,US,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000369,card_020,2026-05-22 06:38:43,QuickPay Online,online_retail,71.96,online,US,CA,dev_2877f7d9,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,1,0,0
tx_000371,card_020,2026-05-24 02:52:26,Disney+,subscription,11.99,online,US,US,dev_2877f7d9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000386,card_020,2026-05-24 07:40:52,Disney+,subscription,15.99,online,US,US,dev_2877f7d9,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000370,card_020,2026-05-24 11:32:23,Shopify Merchant 2,online_retail,61.67,online,US,CA,dev_2877f7d9,15,Approve,Country mismatch (US card / CA merchant),1.0,1.0,1,0,0,0
tx_000396,card_021,2026-04-25 12:33:42,Tim Hortons,restaurant,94.87,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000394,card_021,2026-04-25 15:06:17,Etsy,online_retail,19.32,online,CA,US,dev_f61b4d97,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000391,card_021,2026-04-25 19:35:05,Loblaws,grocery,135.46,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000400,card_021,2026-04-26 10:26:35,IGA,grocery,47.99,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000406,card_021,2026-04-26 13:57:43,Metro,grocery,35.82,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000401,card_021,2026-04-26 19:40:54,Cafe Olimpico,restaurant,57.93,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000395,card_021,2026-04-28 13:52:10,Etsy,online_retail,66.91,online,CA,US,dev_f61b4d97,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000397,card_021,2026-04-30 02:04:30,Chipotle,restaurant,39.25,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000410,card_021,2026-05-01 11:27:55,Tim Hortons,restaurant,37.43,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000393,card_021,2026-05-02 06:55:50,Etsy,online_retail,27.82,online,CA,US,dev_f61b4d97,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000403,card_021,2026-05-04 14:43:18,Netflix,subscription,13.99,online,CA,US,dev_f61b4d97,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000408,card_021,2026-05-04 17:57:28,Starbucks,restaurant,21.7,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000398,card_021,2026-05-07 15:19:41,QuickPay Online,online_retail,131.36,online,CA,CA,dev_176def2c,0,Approve,No flags,1.0,1.0,0,1,0,0
tx_000392,card_021,2026-05-09 02:23:08,Tim Hortons,restaurant,58.55,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000409,card_021,2026-05-11 00:43:52,Etsy,online_retail,30.12,online,CA,US,dev_176def2c,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000411,card_021,2026-05-11 15:57:40,Provigo,grocery,90.0,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000399,card_021,2026-05-12 07:22:09,AliExpress,online_retail,107.92,online,CA,CN,dev_f61b4d97,15,Approve,Country mismatch (CA card / CN merchant),1.0,1.0,1,0,0,0
tx_000921,card_021,2026-05-13 13:07:45,Apple Store,electronics,1148.2,in_person,CA,CA,PHYSICAL_STORE,55,Block / Review,"High-risk merchant, large amount ($1148.20); Unusual pattern detected by ML model (Isolation Forest)",1.0,1.0,0,1,0,0
tx_000407,card_021,2026-05-13 19:54:07,La Banquise,restaurant,101.49,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000405,card_021,2026-05-21 19:36:39,La Banquise,restaurant,51.31,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000402,card_021,2026-05-22 05:31:42,Metro,grocery,28.65,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000404,card_021,2026-05-22 05:46:54,Starbucks,restaurant,33.13,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000413,card_022,2026-04-27 06:05:05,Spotify,subscription,15.99,online,CA,SE,dev_7730dc61,15,Approve,Country mismatch (CA card / SE merchant),1.0,1.0,1,0,0,0
tx_000412,card_022,2026-04-28 00:24:46,Netflix,subscription,15.99,online,CA,US,dev_7730dc61,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000416,card_022,2026-04-29 11:27:14,Schwartz's,restaurant,86.33,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000418,card_022,2026-04-29 19:06:48,Chevron,gas,21.41,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000422,card_022,2026-04-30 06:27:09,Chevron,gas,68.47,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000425,card_022,2026-05-04 08:31:37,Loblaws,grocery,9.27,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000414,card_022,2026-05-04 14:21:39,IGA,grocery,29.27,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000415,card_022,2026-05-06 02:05:06,Joe Beef,restaurant,36.93,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000419,card_022,2026-05-08 19:35:10,Disney+,subscription,11.99,online,CA,US,dev_7730dc61,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000417,card_022,2026-05-15 11:04:16,Desjardins ATM,atm,200.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000421,card_022,2026-05-15 14:46:21,BMO ATM,atm,40.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000420,card_022,2026-05-16 09:47:05,Starbucks,restaurant,60.43,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000925,card_022,2026-05-18 03:41:43,Starbucks,restaurant,40.73,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000926,card_022,2026-05-18 05:04:01,Cafe Olimpico,restaurant,20.88,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000927,card_022,2026-05-18 06:42:41,RBC ATM,atm,100.0,atm,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000924,card_022,2026-05-20 19:52:11,Netflix,subscription,15.99,online,CA,US,dev_5b97f233,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
tx_000424,card_022,2026-05-20 20:33:41,Whole Foods,grocery,19.55,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000423,card_022,2026-05-21 06:00:45,Metro,grocery,41.84,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000442,card_023,2026-04-25 12:43:20,Whole Foods,grocery,28.79,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000441,card_023,2026-04-26 03:30:40,La Banquise,restaurant,46.32,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000437,card_023,2026-05-01 20:45:43,Chevron,gas,2.82,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000427,card_023,2026-05-01 21:59:21,AliExpress,online_retail,4.34,online,CA,CN,dev_72d3f36b,15,Approve,Country mismatch (CA card / CN merchant),1.0,1.0,1,0,0,0
tx_000428,card_023,2026-05-03 18:25:12,Amazon.ca,online_retail,39.21,online,CA,CA,dev_72d3f36b,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000434,card_023,2026-05-05 06:25:45,Provigo,grocery,5.73,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000440,card_023,2026-05-06 00:21:24,Provigo,grocery,15.99,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000430,card_023,2026-05-08 13:45:10,La Banquise,restaurant,23.97,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000433,card_023,2026-05-09 14:04:53,Loblaws,grocery,106.9,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000426,card_023,2026-05-11 17:29:46,Shopify Merchant 2,online_retail,14.99,online,CA,CA,dev_72d3f36b,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000429,card_023,2026-05-11 21:46:00,McDonald's,restaurant,10.16,in_person,CA,CA,PHYSICAL_STORE,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000939,card_023,2026-05-12 05:12:00,Shopify Merchant 2,online_retail,10.98,online,CA,CA,dev_c71fd72a,0,Approve,No flags,1.0,1.0,0,0,0,0
tx_000940,card_023,2026-05-12 05:14:19,QuickPay Online,online_retail,11.58,online,CA,CA,dev_c71fd72a,0,Approve,No flags,2.0,1.0,0,1,0,0
tx_000941,card_023,2026-05-12 05:15:28,Shopify Merchant 1,online_retail,9.18,online,CA,CA,dev_c71fd72a,0,Approve,No flags,3.0,1.0,0,0,0,0
tx_000945,card_023,2026-05-12 05:15:31,Shopify Merchant 1,online_retail,2.54,online,CA,CA,dev_c71fd72a,50,Block / Review,High velocity 10 min (4 tx); Extremely high velocity 1 min (2 tx); Unusual pattern detected by ML model (Isolation Forest),4.0,2.0,0,0,0,0
tx_000942,card_023,2026-05-12 05:15:46,AliExpress,online_retail,7.52,online,CA,CN,dev_c71fd72a,85,Block / Review,High velocity 10 min (5 tx); Extremely high velocity 1 min (3 tx); Country mismatch (CA card / CN merchant); Unusual pattern detected by ML model (Isolation Forest),5.0,3.0,1,0,0,0
tx_000947,card_023,2026-05-12 05:19:04,Shopify Merchant 1,online_retail,1.5,online,CA,CA,dev_c71fd72a,30,Block / Review,High velocity 10 min (6 tx); Unusual pattern detected by ML model (Isolation Forest),6.0,1.0,0,0,0,0
tx_000943,card_023,2026-05-12 05:20:11,QuickPay Online,online_retail,10.45,online,CA,CA,dev_c71fd72a,35,Block / Review,High velocity 10 min (7 tx); Unusual pattern detected by ML model (Isolation Forest),7.0,1.0,0,1,0,0
tx_000944,card_023,2026-05-12 05:27:34,QuickPay Online,online_retail,2.71,online,CA,CA,dev_c71fd72a,0,Approve,Unusual pattern detected by ML model (Isolation Forest),3.0,1.0,0,1,0,0
tx_000946,card_023,2026-05-12 05:33:26,Shopify Merchant 2,online_retail,3.51,online,CA,CA,dev_c71fd72a,0,Approve,No flags,2.0,1.0,0,0,0,0
tx_000948,card_023,2026-05-12 05:38:41,AliExpress,online_retail,10.26,online,CA,CN,dev_c71fd72a,15,Approve,Country mismatch (CA card / CN merchant),2.0,1.0,1,0,0,0
tx_000443,card_023,2026-05-16 22:17:32,eBay,online_retail,6.87,online,CA,US,dev_72d3f36b,15,Approve,Country mismatch (CA card / US merchant),1.0,1.0,1,0,0,0
